datetime,market,open,high,low,close,vol
2022-03-10 01:15:00,SOL/USDT,88.5865,88.9448,88.4169,88.5914,3125.9056129574547
2022-03-10 01:30:00,SOL/USDT,88.592,89.4314,88.4297,88.6319,3489.998385304526
2022-03-10 01:45:00,SOL/USDT,88.6293,88.6313,88.0924,88.3549,2390.9468149458226
2022-03-10 02:00:00,SOL/USDT,88.3422,88.604,88.1239,88.3585,1365.1873784867366
2022-03-10 02:15:00,SOL/USDT,88.3697,88.4527,87.6809,88.1898,2525.0780214398096
2022-03-10 02:30:00,SOL/USDT,88.1967,88.5524,87.9312,88.3892,1880.306654606689
2022-03-10 02:45:00,SOL/USDT,88.3898,88.6253,88.2714,88.3071,1120.0802112665988
2022-03-10 03:00:00,SOL/USDT,88.3113,88.4173,87.678,87.7665,7240.611819017308
2022-03-10 03:15:00,SOL/USDT,87.7694,87.8396,87.0767,87.1993,3022.601732487156
2022-03-10 03:30:00,SOL/USDT,87.1952,87.4627,86.6983,86.8417,2074.330362605013
2022-03-10 03:45:00,SOL/USDT,86.824,87.2947,86.683,87.0286,2153.280484911095
2022-03-10 04:00:00,SOL/USDT,87.059,87.09,86.1594,86.301,2359.9015054302517
2022-03-10 04:15:00,SOL/USDT,86.301,86.6444,86.0542,86.4952,2211.2155728435605
2022-03-10 04:30:00,SOL/USDT,86.4921,87.4127,86.4543,87.1809,2736.9921885568306
2022-03-10 04:45:00,SOL/USDT,87.1268,87.4949,86.9374,86.9661,1623.1734366399437
2022-03-10 05:00:00,SOL/USDT,86.9628,87.5539,86.9154,87.1145,1587.120998773507
2022-03-10 05:15:00,SOL/USDT,87.1478,87.2901,86.9818,87.2272,889.064601842262
2022-03-10 05:30:00,SOL/USDT,87.2652,87.2901,86.4487,86.5389,1937.294449754455
2022-03-10 05:45:00,SOL/USDT,86.528,86.8563,86.2338,86.367,1769.5779710489926
2022-03-10 06:00:00,SOL/USDT,86.3895,86.6885,86.1343,86.3036,1596.313095654611
2022-03-10 06:15:00,SOL/USDT,86.3188,86.6488,86.0967,86.5949,895.6285502715976
2022-03-10 06:30:00,SOL/USDT,86.591,86.9785,86.2092,86.861,981.4636126992445
2022-03-10 06:45:00,SOL/USDT,86.861,87.0836,86.7976,86.9056,624.44
2022-03-10 07:00:00,SOL/USDT,86.9034,87.416,86.8915,87.2547,1084.7276056707185
2022-03-10 07:15:00,SOL/USDT,87.2537,87.668,87.1437,87.6538,2172.357087144357
2022-03-10 07:30:00,SOL/USDT,87.6441,87.7102,87.3993,87.412,925.5389992846041
2022-03-10 07:45:00,SOL/USDT,87.45,87.901,87.4014,87.8727,1632.1077805871273
2022-03-10 08:00:00,SOL/USDT,87.9033,88.2221,87.6937,88.1293,1649.0757522792403
2022-03-10 08:15:00,SOL/USDT,88.1359,88.5352,87.9673,88.4963,2396.320967714841
2022-03-10 08:30:00,SOL/USDT,88.4774,88.8359,88.018,88.2121,2342.598766272919
2022-03-10 08:45:00,SOL/USDT,88.2121,88.6244,87.9778,88.0603,1627.0770612147508
2022-03-10 09:00:00,SOL/USDT,88.0396,88.3345,87.5994,87.8878,2316.4792327428904
2022-03-10 09:15:00,SOL/USDT,87.8741,88.6038,87.7796,88.2318,2035.050546553793
2022-03-10 09:30:00,SOL/USDT,88.251,88.2994,87.7835,87.9903,1197.6833535114235
2022-03-10 09:45:00,SOL/USDT,88.0035,88.1114,87.5628,87.8033,1125.7676783516993
2022-03-10 10:00:00,SOL/USDT,87.7023,87.8456,87.2326,87.5837,1572.397483103784
2022-03-10 10:15:00,SOL/USDT,87.5883,88.1378,87.5421,88.03,1115.0985553726523
2022-03-10 10:30:00,SOL/USDT,88.0133,88.0568,86.4346,86.7134,3350.8584981784707
2022-03-10 10:45:00,SOL/USDT,86.744,86.744,86.0009,86.2161,5459.279391471386
2022-03-10 11:00:00,SOL/USDT,86.1897,86.7504,85.2956,85.5792,4884.262788350481
