datetime,market,open,high,low,close,vol
2022-03-07 12:00:00,SOL/KRW,102200.0,102750.0,101550.0,102450.0,43397.24930473
2022-03-07 13:00:00,SOL/KRW,102450.0,103100.0,102000.0,103050.0,16046.49046697
2022-03-07 14:00:00,SOL/KRW,102850.0,103500.0,102450.0,102950.0,15116.3692976
2022-03-07 15:00:00,SOL/KRW,102950.0,103550.0,102750.0,103300.0,15972.85553669
2022-03-07 16:00:00,SOL/KRW,103300.0,103450.0,101250.0,101800.0,27940.88979084
2022-03-07 17:00:00,SOL/KRW,101850.0,102750.0,101350.0,102600.0,28993.86889712
2022-03-07 18:00:00,SOL/KRW,102600.0,103250.0,102200.0,102350.0,21512.68063922
2022-03-07 19:00:00,SOL/KRW,102350.0,103000.0,102150.0,102200.0,19676.22020823
2022-03-07 20:00:00,SOL/KRW,102200.0,103850.0,102200.0,103700.0,19987.45776345
2022-03-07 21:00:00,SOL/KRW,103700.0,105200.0,103650.0,104350.0,64914.87808505
2022-03-07 22:00:00,SOL/KRW,104450.0,106650.0,104150.0,106050.0,52099.19962182
2022-03-07 23:00:00,SOL/KRW,106050.0,107500.0,105550.0,105650.0,62030.98598637
2022-03-08 00:00:00,SOL/KRW,105650.0,106200.0,104650.0,105350.0,41700.91575095
2022-03-08 01:00:00,SOL/KRW,105350.0,106350.0,104250.0,104400.0,30969.8396082
2022-03-08 02:00:00,SOL/KRW,104500.0,104950.0,103750.0,104100.0,20448.48428918
2022-03-08 03:00:00,SOL/KRW,104000.0,104000.0,102550.0,102950.0,21439.41249892
2022-03-08 04:00:00,SOL/KRW,103100.0,103250.0,100350.0,100550.0,44496.31011408
2022-03-08 05:00:00,SOL/KRW,100600.0,102500.0,100400.0,101400.0,25884.4275749
2022-03-08 06:00:00,SOL/KRW,101400.0,102600.0,101100.0,101550.0,22932.68523179
2022-03-08 07:00:00,SOL/KRW,101550.0,103500.0,101500.0,102550.0,31268.8403142
2022-03-08 08:00:00,SOL/KRW,102550.0,103400.0,101900.0,102050.0,27374.21219133
2022-03-08 09:00:00,SOL/KRW,102050.0,103100.0,101550.0,102750.0,29833.89142832
2022-03-08 10:00:00,SOL/KRW,102750.0,103450.0,102150.0,102800.0,21329.11217156
2022-03-08 11:00:00,SOL/KRW,102800.0,105400.0,102750.0,104100.0,34642.2788793
2022-03-08 12:00:00,SOL/KRW,104100.0,104500.0,103500.0,103950.0,15945.83883588
2022-03-08 13:00:00,SOL/KRW,103950.0,104700.0,103500.0,103550.0,19379.11266412
2022-03-08 14:00:00,SOL/KRW,103550.0,104500.0,103100.0,104350.0,21276.40494899
2022-03-08 15:00:00,SOL/KRW,104350.0,104750.0,103250.0,103400.0,24303.02745812
2022-03-08 16:00:00,SOL/KRW,103400.0,104200.0,103200.0,103550.0,16739.61024164
2022-03-08 17:00:00,SOL/KRW,103550.0,105500.0,103200.0,104750.0,40901.84737323
2022-03-08 18:00:00,SOL/KRW,104750.0,105200.0,104200.0,104400.0,26912.02453604
2022-03-08 19:00:00,SOL/KRW,104450.0,104950.0,103500.0,104650.0,24055.96584116
2022-03-08 20:00:00,SOL/KRW,104650.0,104650.0,103650.0,104400.0,17533.69334764
2022-03-08 21:00:00,SOL/KRW,104400.0,105050.0,103800.0,104400.0,25629.4531164
2022-03-08 22:00:00,SOL/KRW,104450.0,104900.0,103700.0,104550.0,18733.13311288
2022-03-08 23:00:00,SOL/KRW,104550.0,104900.0,103700.0,103950.0,20965.24413514
2022-03-09 00:00:00,SOL/KRW,103950.0,104200.0,102000.0,103150.0,33432.66976343
2022-03-09 01:00:00,SOL/KRW,103150.0,103600.0,101650.0,102000.0,33826.07199939
2022-03-09 02:00:00,SOL/KRW,101950.0,104400.0,101900.0,103700.0,20396.38452161
2022-03-09 03:00:00,SOL/KRW,103650.0,105300.0,102650.0,102850.0,43873.94436779
2022-03-09 04:00:00,SOL/KRW,102750.0,103450.0,102200.0,103000.0,33130.08683734
