datetime,market,open,high,low,close,vol
2022-03-07 07:00:00,BTC/KRW,48249000.0,48436000.0,48113000.0,48177000.0,89.44680552
2022-03-07 08:00:00,BTC/KRW,48165000.0,48237000.0,47431000.0,47745000.0,416.10666193
2022-03-07 09:00:00,BTC/KRW,47782000.0,47975000.0,47397000.0,47769000.0,463.8460871
2022-03-07 10:00:00,BTC/KRW,47827000.0,48073000.0,47611000.0,47651000.0,296.57375915
2022-03-07 11:00:00,BTC/KRW,47653000.0,48022000.0,46800000.0,46984000.0,677.31791162
2022-03-07 12:00:00,BTC/KRW,46971000.0,47165000.0,46800000.0,47144000.0,378.98035393
2022-03-07 13:00:00,BTC/KRW,47158000.0,47178000.0,46987000.0,47116000.0,225.54496955
2022-03-07 14:00:00,BTC/KRW,47103000.0,47413000.0,47000000.0,47329000.0,259.68406807
2022-03-07 15:00:00,BTC/KRW,47329000.0,47452000.0,47186000.0,47393000.0,246.95985077
2022-03-07 16:00:00,BTC/KRW,47393000.0,47453000.0,47037000.0,47119000.0,146.46229051
2022-03-07 17:00:00,BTC/KRW,47116000.0,47425000.0,46925000.0,47404000.0,250.26050944
2022-03-07 18:00:00,BTC/KRW,47404000.0,47671000.0,47369000.0,47456000.0,167.13186614
2022-03-07 19:00:00,BTC/KRW,47456000.0,47650000.0,47292000.0,47315000.0,133.95379907
2022-03-07 20:00:00,BTC/KRW,47316000.0,47790000.0,47315000.0,47746000.0,141.04841846
2022-03-07 21:00:00,BTC/KRW,47745000.0,48238000.0,47707000.0,47984000.0,435.36442913
2022-03-07 22:00:00,BTC/KRW,47984000.0,48603000.0,47899000.0,48418000.0,407.55571539
2022-03-07 23:00:00,BTC/KRW,48418000.0,48715000.0,48132000.0,48142000.0,524.38768143
2022-03-08 00:00:00,BTC/KRW,48137000.0,48486000.0,47888000.0,48329000.0,342.78138461
2022-03-08 01:00:00,BTC/KRW,48328000.0,48890000.0,47978000.0,48072000.0,320.84472612
2022-03-08 02:00:00,BTC/KRW,48073000.0,48349000.0,47850000.0,47907000.0,120.67346192
2022-03-08 03:00:00,BTC/KRW,47900000.0,47905000.0,47062000.0,47232000.0,235.90287932
2022-03-08 04:00:00,BTC/KRW,47239000.0,47345000.0,46559000.0,46640000.0,320.60740234
2022-03-08 05:00:00,BTC/KRW,46640000.0,47200000.0,46525000.0,46920000.0,189.39082551
2022-03-08 06:00:00,BTC/KRW,46907000.0,47679000.0,46870000.0,47260000.0,189.60451711
2022-03-08 07:00:00,BTC/KRW,47250000.0,47989000.0,47201000.0,47585000.0,207.50168248
2022-03-08 08:00:00,BTC/KRW,47585000.0,47950000.0,47269000.0,47415000.0,202.92015212
2022-03-08 09:00:00,BTC/KRW,47364000.0,47797000.0,47290000.0,47627000.0,244.71128009
2022-03-08 10:00:00,BTC/KRW,47627000.0,47940000.0,47435000.0,47651000.0,231.52039276
2022-03-08 11:00:00,BTC/KRW,47674000.0,48420000.0,47582000.0,48034000.0,326.67876474
2022-03-08 12:00:00,BTC/KRW,48034000.0,48151000.0,47910000.0,48127000.0,165.40196875
2022-03-08 13:00:00,BTC/KRW,48127000.0,48262000.0,47872000.0,47954000.0,161.81069865
2022-03-08 14:00:00,BTC/KRW,47969000.0,48005000.0,47687000.0,47857000.0,160.42863721
2022-03-08 15:00:00,BTC/KRW,47857000.0,47978000.0,47500000.0,47722000.0,265.15135051
2022-03-08 16:00:00,BTC/KRW,47723000.0,48179000.0,47598000.0,48007000.0,269.8002539
2022-03-08 17:00:00,BTC/KRW,48007000.0,48555000.0,47930000.0,48283000.0,360.58953039
2022-03-08 18:00:00,BTC/KRW,48283000.0,48549000.0,48200000.0,48505000.0,182.15274189
2022-03-08 19:00:00,BTC/KRW,48500000.0,48689000.0,48190000.0,48554000.0,198.15566123
2022-03-08 20:00:00,BTC/KRW,48557000.0,48600000.0,48263000.0,48513000.0,147.33014798
2022-03-08 21:00:00,BTC/KRW,48507000.0,48700000.0,48016000.0,48250000.0,278.50451343
2022-03-08 22:00:00,BTC/KRW,48250000.0,48532000.0,48130000.0,48320000.0,215.11165126
2022-03-08 23:00:00,BTC/KRW,48314000.0,48600000.0,48001000.0,48207000.0,296.25286472
2022-03-09 00:00:00,BTC/KRW,48258000.0,48318000.0,47709000.0,48153000.0,246.15773175
2022-03-09 01:00:00,BTC/KRW,48163000.0,48288000.0,47500000.0,47745000.0,193.69624062
2022-03-09 02:00:00,BTC/KRW,47756000.0,48614000.0,47728000.0,48541000.0,203.24362993
2022-03-09 03:00:00,BTC/KRW,48516000.0,48800000.0,48017000.0,48073000.0,209.70043184
2022-03-09 04:00:00,BTC/KRW,48082000.0,48273000.0,47878000.0,48251000.0,105.95099396
2022-03-09 05:00:00,BTC/KRW,48223000.0,48397000.0,47903000.0,48026000.0,73.51311036
2022-03-09 06:00:00,BTC/KRW,48023000.0,48084000.0,47880000.0,48057000.0,64.88026296
2022-03-09 07:00:00,BTC/KRW,48039000.0,48220000.0,47993000.0,48111000.0,108.89430504
2022-03-09 08:00:00,BTC/KRW,48112000.0,48272000.0,48080000.0,48213000.0,55.1023696
2022-03-09 09:00:00,BTC/KRW,48213000.0,48500000.0,48153000.0,48414000.0,193.76413748
2022-03-09 10:00:00,BTC/KRW,48424000.0,48741000.0,48333000.0,48700000.0,212.41078917
2022-03-09 11:00:00,BTC/KRW,48688000.0,49050000.0,48665000.0,48976000.0,304.71546649
2022-03-09 12:00:00,BTC/KRW,48976000.0,51416000.0,48900000.0,51032000.0,1535.28917109
2022-03-09 13:00:00,BTC/KRW,51032000.0,51710000.0,51022000.0,51440000.0,1301.95003897
2022-03-09 14:00:00,BTC/KRW,51437000.0,51710000.0,51066000.0,51260000.0,592.41495147
2022-03-09 15:00:00,BTC/KRW,51295000.0,51478000.0,51221000.0,51398000.0,294.04405519
2022-03-09 16:00:00,BTC/KRW,51398000.0,51671000.0,51325000.0,51647000.0,285.67882736
2022-03-09 17:00:00,BTC/KRW,51647000.0,52300000.0,51420000.0,51866000.0,728.81444244
2022-03-09 18:00:00,BTC/KRW,51858000.0,52050000.0,51700000.0,51725000.0,342.04376389
2022-03-09 19:00:00,BTC/KRW,51741000.0,51982000.0,51720000.0,51945000.0,243.00029576
2022-03-09 20:00:00,BTC/KRW,51945000.0,52213000.0,51753000.0,51915000.0,350.83796784
2022-03-09 21:00:00,BTC/KRW,51914000.0,52294000.0,51469000.0,51551000.0,500.3414899
2022-03-09 22:00:00,BTC/KRW,51589000.0,51780000.0,51263000.0,51458000.0,432.86361889
2022-03-09 23:00:00,BTC/KRW,51468000.0,51932000.0,51427000.0,51909000.0,361.23294301
2022-03-10 00:00:00,BTC/KRW,51909000.0,52254000.0,51547000.0,52217000.0,418.7936465
2022-03-10 01:00:00,BTC/KRW,52221000.0,52255000.0,51762000.0,51830000.0,308.08742132
2022-03-10 02:00:00,BTC/KRW,51799000.0,52000000.0,51700000.0,51934000.0,136.8404333
2022-03-10 03:00:00,BTC/KRW,51967000.0,51970000.0,51450000.0,51658000.0,124.88100706
2022-03-10 04:00:00,BTC/KRW,51658000.0,51970000.0,51357000.0,51926000.0,127.4843796
2022-03-10 05:00:00,BTC/KRW,51926000.0,52000000.0,51414000.0,51570000.0,107.28456173
2022-03-10 06:00:00,BTC/KRW,51570000.0,51730000.0,51401000.0,51684000.0,144.56320902
2022-03-10 07:00:00,BTC/KRW,51684000.0,51861000.0,51501000.0,51681000.0,152.08664827
2022-03-10 08:00:00,BTC/KRW,51681000.0,51880000.0,51570000.0,51570000.0,157.43103861
2022-03-10 09:00:00,BTC/KRW,51571000.0,51844000.0,51501000.0,51508000.0,306.24100772
2022-03-10 10:00:00,BTC/KRW,51508000.0,51694000.0,50330000.0,50480000.0,790.18908496
2022-03-10 11:00:00,BTC/KRW,50477000.0,50830000.0,50301000.0,50307000.0,648.59391795
2022-03-10 12:00:00,BTC/KRW,50313000.0,50549000.0,50120000.0,50335000.0,399.96406265
2022-03-10 13:00:00,BTC/KRW,50330000.0,50407000.0,48935000.0,49083000.0,1303.28104306
2022-03-10 14:00:00,BTC/KRW,49108000.0,49139000.0,48516000.0,48705000.0,954.30043304
2022-03-10 15:00:00,BTC/KRW,48705000.0,49067000.0,48569000.0,49057000.0,533.09421769
2022-03-10 16:00:00,BTC/KRW,49046000.0,49053000.0,48766000.0,48781000.0,362.83423468
2022-03-10 17:00:00,BTC/KRW,48801000.0,48849000.0,48311000.0,48755000.0,496.28977664
2022-03-10 18:00:00,BTC/KRW,48756000.0,48828000.0,48500000.0,48685000.0,259.34171252
2022-03-10 19:00:00,BTC/KRW,48705000.0,48811000.0,48537000.0,48598000.0,207.43183324
2022-03-10 20:00:00,BTC/KRW,48598000.0,48680000.0,48405000.0,48622000.0,236.16747407
2022-03-10 21:00:00,BTC/KRW,48586000.0,48984000.0,48493000.0,48877000.0,350.26286669
2022-03-10 22:00:00,BTC/KRW,48935000.0,49959000.0,48291000.0,48551000.0,1375.19110011
2022-03-10 23:00:00,BTC/KRW,48549000.0,48967000.0,48442000.0,48850000.0,359.35025724
2022-03-11 00:00:00,BTC/KRW,48851000.0,49327000.0,48507000.0,48692000.0,401.83650392
2022-03-11 01:00:00,BTC/KRW,48693000.0,48880000.0,48452000.0,48687000.0,182.67350284
2022-03-11 02:00:00,BTC/KRW,48687000.0,48809000.0,48501000.0,48650000.0,131.78453578
2022-03-11 03:00:00,BTC/KRW,48615000.0,48800000.0,48523000.0,48724000.0,74.89513483
2022-03-11 04:00:00,BTC/KRW,48724000.0,49150000.0,48579000.0,48998000.0,100.4538009
2022-03-11 05:00:00,BTC/KRW,49020000.0,49260000.0,48854000.0,49233000.0,116.93052333
