datetime,market,open,high,low,close,vol
2022-03-11 20:00:00,XRP/USD,0.73754,0.73754,0.73523,0.73635,246446.84610418
2022-03-11 20:15:00,XRP/USD,0.73623,0.74206,0.73238,0.73888,796940.3451104
2022-03-11 20:30:00,XRP/USD,0.73877,0.74654,0.73782,0.74587,1520647.11502014
2022-03-11 20:45:00,XRP/USD,0.74591,0.74819,0.74181,0.74361,937254.27526034
2022-03-11 21:00:00,XRP/USD,0.74507,0.74656,0.74275,0.74487,433561.50297994
2022-03-11 21:15:00,XRP/USD,0.74515,0.74767,0.74441,0.74753,906830.70865243
2022-03-11 21:30:00,XRP/USD,0.74786,0.75068,0.74458,0.74521,1151559.17205797
2022-03-11 21:45:00,XRP/USD,0.74521,0.74521,0.74143,0.7442,1104383.8525968
2022-03-11 22:00:00,XRP/USD,0.74414,0.74449,0.73932,0.73941,297298.62349028
2022-03-11 22:15:00,XRP/USD,0.73968,0.7428,0.73823,0.7428,52471.80617359
2022-03-11 22:30:00,XRP/USD,0.74311,0.74311,0.73919,0.73941,294747.66083208
2022-03-11 22:45:00,XRP/USD,0.73943,0.74151,0.73781,0.74069,959741.15969774
2022-03-11 23:00:00,XRP/USD,0.74018,0.74107,0.73874,0.74038,702997.04687701
2022-03-11 23:15:00,XRP/USD,0.74047,0.74248,0.73908,0.74039,499765.17212266
2022-03-11 23:30:00,XRP/USD,0.74039,0.74224,0.73667,0.73973,195913.07273371
2022-03-11 23:45:00,XRP/USD,0.73879,0.73885,0.7349,0.73556,117305.57932523
2022-03-12 00:00:00,XRP/USD,0.73554,0.73554,0.72937,0.73141,798193.44144995
2022-03-12 00:15:00,XRP/USD,0.73038,0.73245,0.72771,0.73128,1520047.93775011
2022-03-12 00:30:00,XRP/USD,0.73155,0.73294,0.72994,0.73187,842949.32820795
2022-03-12 00:45:00,XRP/USD,0.7318,0.73299,0.7301,0.73126,430206.81149253
2022-03-12 01:00:00,XRP/USD,0.73113,0.73134,0.7257,0.72746,211416.33082793
2022-03-12 01:15:00,XRP/USD,0.72713,0.72951,0.72667,0.7274,480262.55466686
2022-03-12 01:30:00,XRP/USD,0.72762,0.72967,0.72607,0.72911,858979.42705844
2022-03-12 01:45:00,XRP/USD,0.72982,0.73078,0.72756,0.72856,727458.57783588
2022-03-12 02:00:00,XRP/USD,0.7285,0.72933,0.72703,0.72703,469610.79061133
2022-03-12 02:15:00,XRP/USD,0.72702,0.72816,0.72669,0.72669,28274.47274914
2022-03-12 02:30:00,XRP/USD,0.72655,0.72831,0.72646,0.72831,611199.66269974
2022-03-12 02:45:00,XRP/USD,0.72819,0.72914,0.72788,0.72855,593093.07928045
2022-03-12 03:00:00,XRP/USD,0.72838,0.72897,0.72753,0.72872,564470.08532349
2022-03-12 03:15:00,XRP/USD,0.72828,0.73006,0.72815,0.72924,385473.66536279
2022-03-12 03:30:00,XRP/USD,0.72924,0.72924,0.72688,0.72769,99270.82549922
2022-03-12 03:45:00,XRP/USD,0.72761,0.72846,0.72634,0.72634,74409.40070318
2022-03-12 04:00:00,XRP/USD,0.72618,0.728,0.72511,0.72784,87200.24108844
2022-03-12 04:15:00,XRP/USD,0.72833,0.733,0.72833,0.733,309644.75069029
2022-03-12 04:30:00,XRP/USD,0.73268,0.73514,0.73172,0.73407,300567.347097
2022-03-12 04:45:00,XRP/USD,0.73382,0.73634,0.73382,0.73634,92780.17773828
2022-03-12 05:00:00,XRP/USD,0.737,0.75,0.737,0.74784,499190.63412483
2022-03-12 05:15:00,XRP/USD,0.74623,0.7605,0.74506,0.75832,703594.07898574
