datetime,market,open,high,low,close,vol
2022-03-07 22:00:00,BTC/KRW,47984000.0,48152000.0,47899000.0,48024000.0,110.15167115
2022-03-07 22:30:00,BTC/KRW,48024000.0,48603000.0,48024000.0,48418000.0,297.40404424
2022-03-07 23:00:00,BTC/KRW,48418000.0,48715000.0,48240000.0,48546000.0,314.43664756
2022-03-07 23:30:00,BTC/KRW,48550000.0,48597000.0,48132000.0,48142000.0,209.95103387
2022-03-08 00:00:00,BTC/KRW,48137000.0,48345000.0,47888000.0,48120000.0,179.71283319
2022-03-08 00:30:00,BTC/KRW,48137000.0,48486000.0,48064000.0,48329000.0,163.06855142
2022-03-08 01:00:00,BTC/KRW,48328000.0,48890000.0,48313000.0,48727000.0,202.45762264
2022-03-08 01:30:00,BTC/KRW,48744000.0,48744000.0,47978000.0,48072000.0,118.38710348
2022-03-08 02:00:00,BTC/KRW,48073000.0,48130000.0,47900000.0,48039000.0,56.51258584
2022-03-08 02:30:00,BTC/KRW,48039000.0,48349000.0,47850000.0,47907000.0,64.16087608
2022-03-08 03:00:00,BTC/KRW,47900000.0,47905000.0,47250000.0,47267000.0,156.97992533
2022-03-08 03:30:00,BTC/KRW,47267000.0,47485000.0,47062000.0,47232000.0,78.92295399
2022-03-08 04:00:00,BTC/KRW,47239000.0,47345000.0,47052000.0,47159000.0,72.72197461
2022-03-08 04:30:00,BTC/KRW,47174000.0,47174000.0,46559000.0,46640000.0,247.88542773
2022-03-08 05:00:00,BTC/KRW,46640000.0,47200000.0,46525000.0,47164000.0,115.4124792
2022-03-08 05:30:00,BTC/KRW,47167000.0,47167000.0,46865000.0,46920000.0,73.97834631
2022-03-08 06:00:00,BTC/KRW,46907000.0,47679000.0,46870000.0,47215000.0,110.71578394
2022-03-08 06:30:00,BTC/KRW,47226000.0,47500000.0,46963000.0,47260000.0,78.88873317
2022-03-08 07:00:00,BTC/KRW,47250000.0,47710000.0,47201000.0,47675000.0,91.36031625
2022-03-08 07:30:00,BTC/KRW,47675000.0,47989000.0,47426000.0,47585000.0,116.14136623
2022-03-08 08:00:00,BTC/KRW,47585000.0,47770000.0,47490000.0,47748000.0,73.08794432
2022-03-08 08:30:00,BTC/KRW,47770000.0,47950000.0,47269000.0,47415000.0,129.8322078
2022-03-08 09:00:00,BTC/KRW,47364000.0,47710000.0,47290000.0,47560000.0,137.37199776
2022-03-08 09:30:00,BTC/KRW,47560000.0,47797000.0,47512000.0,47627000.0,107.33928233
2022-03-08 10:00:00,BTC/KRW,47627000.0,47883000.0,47435000.0,47838000.0,126.77631824
2022-03-08 10:30:00,BTC/KRW,47817000.0,47940000.0,47556000.0,47651000.0,104.74407452
2022-03-08 11:00:00,BTC/KRW,47674000.0,48034000.0,47582000.0,47836000.0,178.61538187
2022-03-08 11:30:00,BTC/KRW,47835000.0,48420000.0,47792000.0,48034000.0,148.06338287
2022-03-08 12:00:00,BTC/KRW,48034000.0,48151000.0,47910000.0,48116000.0,103.36293081
2022-03-08 12:30:00,BTC/KRW,48110000.0,48132000.0,48012000.0,48127000.0,62.03903794
2022-03-08 13:00:00,BTC/KRW,48127000.0,48262000.0,47985000.0,47987000.0,84.0377176
2022-03-08 13:30:00,BTC/KRW,47986000.0,48068000.0,47872000.0,47954000.0,77.77298105
2022-03-08 14:00:00,BTC/KRW,47969000.0,48005000.0,47700000.0,47723000.0,95.01903954
2022-03-08 14:30:00,BTC/KRW,47714000.0,47925000.0,47687000.0,47857000.0,65.40959767
2022-03-08 15:00:00,BTC/KRW,47857000.0,47978000.0,47573000.0,47600000.0,149.38466795
2022-03-08 15:30:00,BTC/KRW,47585000.0,47829000.0,47500000.0,47722000.0,115.76668256
2022-03-08 16:00:00,BTC/KRW,47723000.0,47857000.0,47598000.0,47855000.0,98.61954598
2022-03-08 16:30:00,BTC/KRW,47855000.0,48179000.0,47730000.0,48007000.0,171.18070792
