datetime,market,open,high,low,close,vol
2022-03-07 22:00:00,BTC/USDT,38596.22,38767.83,38531.2,38667.39,842.24987
2022-03-07 22:30:00,BTC/USDT,38667.38,39183.49,38641.41,39025.77,2406.13552
2022-03-07 23:00:00,BTC/USDT,39025.78,39285.0,38909.3,39212.66,1622.07867
2022-03-07 23:30:00,BTC/USDT,39212.66,39255.81,38847.16,38847.16,1792.41178
2022-03-08 00:00:00,BTC/USDT,38847.17,39005.87,38631.0,38822.89,1977.58452
2022-03-08 00:30:00,BTC/USDT,38822.9,39199.41,38778.96,39071.48,1540.98214
2022-03-08 01:00:00,BTC/USDT,39071.49,39547.57,39055.48,39389.34,2104.72525
2022-03-08 01:30:00,BTC/USDT,39389.33,39430.01,38752.65,38828.33,2006.24738
2022-03-08 02:00:00,BTC/USDT,38828.33,38836.55,38594.96,38738.4,1134.58655
2022-03-08 02:30:00,BTC/USDT,38738.4,38997.39,38526.6,38601.7,1699.41701
2022-03-08 03:00:00,BTC/USDT,38601.7,38601.71,37926.3,37996.06,2977.86938
2022-03-08 03:30:00,BTC/USDT,37996.05,38156.0,37776.21,37979.79,1523.6639
2022-03-08 04:00:00,BTC/USDT,37979.79,38033.87,37741.73,37829.04,1180.68574
2022-03-08 04:30:00,BTC/USDT,37829.04,37829.05,37192.78,37308.94,3508.15635
2022-03-08 05:00:00,BTC/USDT,37308.94,37831.97,37155.0,37745.95,1701.50788
2022-03-08 05:30:00,BTC/USDT,37748.03,37750.0,37486.43,37590.01,1526.33543
2022-03-08 06:00:00,BTC/USDT,37590.0,38267.56,37500.34,37777.69,2096.33737
2022-03-08 06:30:00,BTC/USDT,37777.68,38066.52,37551.47,37836.35,1115.61762
2022-03-08 07:00:00,BTC/USDT,37836.35,38257.47,37788.58,38166.35,1196.04523
2022-03-08 07:30:00,BTC/USDT,38166.35,38489.48,38040.23,38211.47,1086.39578
2022-03-08 08:00:00,BTC/USDT,38211.47,38354.82,38089.91,38318.51,1081.18914
2022-03-08 08:30:00,BTC/USDT,38318.51,38517.82,37887.04,37988.0,1397.25901
2022-03-08 09:00:00,BTC/USDT,37988.01,38299.99,37867.65,38153.12,1423.36024
2022-03-08 09:30:00,BTC/USDT,38153.12,38373.88,38127.49,38200.0,938.11929
2022-03-08 10:00:00,BTC/USDT,38199.99,38474.06,38043.12,38395.81,1402.67979
2022-03-08 10:30:00,BTC/USDT,38395.81,38492.9,38133.18,38268.96,796.76414
2022-03-08 11:00:00,BTC/USDT,38268.97,38411.67,38141.55,38402.92,724.94111
2022-03-08 11:30:00,BTC/USDT,38402.92,38972.08,38323.01,38614.62,1802.70082
2022-03-08 12:00:00,BTC/USDT,38614.61,38699.74,38544.84,38630.0,752.52351
2022-03-08 12:30:00,BTC/USDT,38630.0,38696.57,38526.21,38695.87,417.20657
2022-03-08 13:00:00,BTC/USDT,38696.56,38831.7,38537.9,38537.9,786.88705
2022-03-08 13:30:00,BTC/USDT,38537.9,38630.91,38479.88,38550.01,509.17589
2022-03-08 14:00:00,BTC/USDT,38550.0,38604.38,38267.0,38293.61,792.20445
2022-03-08 14:30:00,BTC/USDT,38293.6,38399.64,38230.0,38351.8,546.24756
2022-03-08 15:00:00,BTC/USDT,38351.81,38508.47,38052.73,38123.39,1280.82758
2022-03-08 15:30:00,BTC/USDT,38123.39,38334.01,38001.0,38277.69,1195.18295
2022-03-08 16:00:00,BTC/USDT,38277.68,38416.47,38158.23,38396.15,797.50904
2022-03-08 16:30:00,BTC/USDT,38396.16,38758.88,38310.28,38547.79,1694.78222
2022-03-08 17:00:00,BTC/USDT,38547.79,38839.12,38460.28,38791.43,1260.61279
2022-03-08 17:30:00,BTC/USDT,38791.43,39120.0,38695.99,38775.71,1822.6057
2022-03-08 18:00:00,BTC/USDT,38775.72,38944.58,38700.53,38877.84,961.43637
2022-03-08 18:30:00,BTC/USDT,38877.85,39014.7,38833.09,38985.67,873.40522
2022-03-08 19:00:00,BTC/USDT,38985.67,39013.64,38710.08,38836.06,929.92921
2022-03-08 19:30:00,BTC/USDT,38836.06,39186.58,38832.31,39063.62,1249.07495
2022-03-08 20:00:00,BTC/USDT,39063.62,39063.63,38825.12,38950.93,607.96214
2022-03-08 20:30:00,BTC/USDT,38950.92,39099.99,38736.28,38983.05,867.41699
2022-03-08 21:00:00,BTC/USDT,38983.05,39226.99,38782.75,38787.15,1784.72393
2022-03-08 21:30:00,BTC/USDT,38787.15,38867.73,38614.56,38828.17,1190.66454
2022-03-08 22:00:00,BTC/USDT,38828.17,39078.66,38619.08,38800.45,1288.40957
2022-03-08 22:30:00,BTC/USDT,38800.45,38965.62,38737.89,38877.0,788.0639
2022-03-08 23:00:00,BTC/USDT,38876.99,39010.0,38683.39,38733.27,1047.56158
2022-03-08 23:30:00,BTC/USDT,38733.28,39176.51,38532.9,38763.3,3264.20472
2022-03-09 00:00:00,BTC/USDT,38763.31,38896.23,38594.7,38635.37,1521.33015
2022-03-09 00:30:00,BTC/USDT,38635.37,38733.4,38307.07,38658.34,2230.89039
2022-03-09 01:00:00,BTC/USDT,38658.34,38865.46,38222.0,38328.33,1687.06571
2022-03-09 01:30:00,BTC/USDT,38328.34,38462.62,38139.84,38309.73,1578.20786
2022-03-09 02:00:00,BTC/USDT,38309.74,39022.53,38289.05,38920.99,2384.90367
2022-03-09 02:30:00,BTC/USDT,38921.0,39159.0,38822.68,39071.93,1889.81713
2022-03-09 03:00:00,BTC/USDT,39071.94,39362.08,38950.51,38981.37,2465.6411
2022-03-09 03:30:00,BTC/USDT,38981.37,38990.58,38656.0,38682.81,1428.31225
2022-03-09 04:00:00,BTC/USDT,38682.81,38736.4,38465.44,38731.21,1617.95259
2022-03-09 04:30:00,BTC/USDT,38731.21,38828.22,38613.93,38764.88,884.92245
2022-03-09 05:00:00,BTC/USDT,38764.87,38897.68,38571.0,38582.28,793.08064
2022-03-09 05:30:00,BTC/USDT,38582.29,38650.0,38434.22,38512.51,1025.35263
2022-03-09 06:00:00,BTC/USDT,38512.5,38586.15,38443.14,38538.72,413.20453
2022-03-09 06:30:00,BTC/USDT,38538.73,38547.7,38388.73,38494.34,582.4666
2022-03-09 07:00:00,BTC/USDT,38494.34,38625.88,38472.61,38606.03,257.38704
2022-03-09 07:30:00,BTC/USDT,38606.03,38642.74,38518.68,38552.29,226.41064
2022-03-09 08:00:00,BTC/USDT,38552.29,38742.27,38530.07,38731.71,416.64452
2022-03-09 08:30:00,BTC/USDT,38731.71,38780.49,38674.56,38730.63,382.29266
2022-03-09 09:00:00,BTC/USDT,38730.63,38850.0,38656.45,38788.15,616.92877
